folder n coef type seed tests id
dataset_16_50k 21090 31110 6 83 1000 583
dataset_16_50k 29967 64136 6 84 1000 584
dataset_16_50k 37304 14649 6 85 1000 585
dataset_16_50k 22666 51292 6 86 1000 586
dataset_16_50k 21467 35399 6 87 1000 587
dataset_16_50k 9556 6263 6 88 1000 588
dataset_16_50k 9631 35656 6 89 1000 589
dataset_16_50k 13777 4709 6 90 1000 590
dataset_16_50k 7365 49596 6 91 1000 591
dataset_16_50k 19451 35140 6 92 1000 592
dataset_16_50k 6848 15107 6 93 1000 593
dataset_16_50k 41361 1585 6 94 1000 594
dataset_16_50k 2017 18416 6 95 1000 595
dataset_16_50k 15544 27067 6 96 1000 596
dataset_16_50k 36607 37894 6 97 1000 597
dataset_16_50k 39577 31669 6 98 1000 598
dataset_16_50k 25407 4125 6 99 1000 599
dataset_16_50k 24069 56032 7 0 1000 600
dataset_16_50k 2888 57955 7 1 1000 601
dataset_16_50k 10116 33284 7 2 1000 602
dataset_16_50k 49748 16597 7 3 1000 603
dataset_16_50k 6293 44974 7 4 1000 604
dataset_16_50k 6615 16448 7 5 1000 605
dataset_16_50k 1739 13672 7 6 1000 606
dataset_16_50k 10787 15231 7 7 1000 607
dataset_16_50k 34620 60063 7 8 1000 608
dataset_16_50k 19433 39977 7 9 1000 609
dataset_16_50k 26058 36236 7 10 1000 610
dataset_16_50k 61 40053 7 11 1000 611
dataset_16_50k 1135 62683 7 12 1000 612
dataset_16_50k 36632 6792 7 13 1000 613
dataset_16_50k 4412 25101 7 14 1000 614
dataset_16_50k 12420 5342 7 15 1000 615
dataset_16_50k 38465 55869 7 16 1000 616
dataset_16_50k 20541 33172 7 17 1000 617
dataset_16_50k 10947 62043 7 18 1000 618
dataset_16_50k 45638 26923 7 19 1000 619
dataset_16_50k 18665 18381 7 20 1000 620
dataset_16_50k 20705 22748 7 21 1000 621
dataset_16_50k 30892 13097 7 22 1000 622
dataset_16_50k 30099 47853 7 23 1000 623
dataset_16_50k 44197 33233 7 24 1000 624
dataset_16_50k 975 38791 7 25 1000 625
dataset_16_50k 30975 26637 7 26 1000 626
dataset_16_50k 40015 815 7 27 1000 627
dataset_16_50k 43594 40960 7 28 1000 628
dataset_16_50k 26398 54720 7 29 1000 629
dataset_16_50k 38006 14080 7 30 1000 630
dataset_16_50k 44476 38433 7 31 1000 631
dataset_16_50k 45957 38150 7 32 1000 632
dataset_16_50k 7564 11474 7 33 1000 633
dataset_16_50k 40682 30655 7 34 1000 634
dataset_16_50k 23521 9356 7 35 1000 635
dataset_16_50k 29161 50816 7 36 1000 636
dataset_16_50k 5182 47716 7 37 1000 637
dataset_16_50k 30059 57004 7 38 1000 638
dataset_16_50k 11086 15710 7 39 1000 639
dataset_16_50k 32229 19654 7 40 1000 640
dataset_16_50k 16168 64358 7 41 1000 641
dataset_16_50k 20406 15591 7 42 1000 642
dataset_16_50k 16730 17584 7 43 1000 643
dataset_16_50k 37638 59926 7 44 1000 644
dataset_16_50k 395 57462 7 45 1000 645
dataset_16_50k 18321 40654 7 46 1000 646
dataset_16_50k 12101 56961 7 47 1000 647
dataset_16_50k 15799 31763 7 48 1000 648
dataset_16_50k 617 51722 7 49 1000 649
dataset_16_50k 49877 7310 7 50 1000 650
dataset_16_50k 11381 11551 7 51 1000 651
dataset_16_50k 47491 55597 7 52 1000 652
dataset_16_50k 38181 32883 7 53 1000 653
dataset_16_50k 20372 6464 7 54 1000 654
dataset_16_50k 6107 6353 7 55 1000 655
dataset_16_50k 1282 32866 7 56 1000 656
dataset_16_50k 42996 4748 7 57 1000 657
dataset_16_50k 24217 42442 7 58 1000 658
dataset_16_50k 32585 60102 7 59 1000 659
dataset_16_50k 5007 51561 7 60 1000 660
dataset_16_50k 11502 34000 7 61 1000 661
dataset_16_50k 28701 34435 7 62 1000 662
dataset_16_50k 16143 3866 7 63 1000 663
dataset_16_50k 35537 38332 7 64 1000 664
dataset_16_50k 25893 54453 7 65 1000 665
dataset_16_50k 11662 51698 7 66 1000 666
dataset_16_50k 8877 13834 7 67 1000 667
dataset_16_50k 45425 40253 7 68 1000 668
dataset_16_50k 46623 40882 7 69 1000 669
dataset_16_50k 27532 15037 7 70 1000 670
dataset_16_50k 10670 8997 7 71 1000 671
dataset_16_50k 14515 12247 7 72 1000 672
dataset_16_50k 23828 14892 7 73 1000 673
dataset_16_50k 48923 51328 7 74 1000 674
dataset_16_50k 36458 50506 7 75 1000 675
dataset_16_50k 46245 55239 7 76 1000 676
dataset_16_50k 15466 39829 7 77 1000 677
dataset_16_50k 4580 36163 7 78 1000 678
dataset_16_50k 2952 27547 7 79 1000 679
dataset_16_50k 27364 39727 7 80 1000 680
dataset_16_50k 11620 35232 7 81 1000 681
dataset_16_50k 31587 18485 7 82 1000 682
dataset_16_50k 34249 8369 7 83 1000 683
dataset_16_50k 36295 6542 7 84 1000 684
dataset_16_50k 22088 5824 7 85 1000 685
dataset_16_50k 7018 54086 7 86 1000 686
dataset_16_50k 1037 15552 7 87 1000 687
dataset_16_50k 17624 48379 7 88 1000 688
dataset_16_50k 42115 38655 7 89 1000 689
dataset_16_50k 34258 57119 7 90 1000 690
dataset_16_50k 10343 19461 7 91 1000 691
dataset_16_50k 39218 15302 7 92 1000 692
dataset_16_50k 36389 55016 7 93 1000 693
dataset_16_50k 14608 52937 7 94 1000 694
dataset_16_50k 7719 42795 7 95 1000 695
dataset_16_50k 7840 48542 7 96 1000 696
dataset_16_50k 23872 54206 7 97 1000 697
dataset_16_50k 4028 30328 7 98 1000 698
dataset_16_50k 25543 21994 7 99 1000 699
dataset_16_50k 49533 28620 8 0 1000 700
dataset_16_50k 23608 27978 8 1 1000 701
dataset_16_50k 47769 22319 8 2 1000 702
dataset_16_50k 6998 8504 8 3 1000 703
dataset_16_50k 16740 45401 8 4 1000 704
dataset_16_50k 42615 19966 8 5 1000 705
dataset_16_50k 37347 17341 8 6 1000 706
dataset_16_50k 48790 21493 8 7 1000 707
dataset_16_50k 27399 7339 8 8 1000 708
dataset_16_50k 36358 5893 8 9 1000 709
dataset_16_50k 11535 42793 8 10 1000 710
dataset_16_50k 48723 17471 8 11 1000 711
dataset_16_50k 7536 46417 8 12 1000 712
dataset_16_50k 32724 56928 8 13 1000 713
dataset_16_50k 40701 34119 8 14 1000 714
dataset_16_50k 33939 17176 8 15 1000 715
dataset_16_50k 35385 62609 8 16 1000 716
dataset_16_50k 20856 23599 8 17 1000 717
dataset_16_50k 47483 39607 8 18 1000 718
dataset_16_50k 32810 9357 8 19 1000 719
dataset_16_50k 27390 30392 8 20 1000 720
dataset_16_50k 14873 31640 8 21 1000 721
dataset_16_50k 21187 15137 8 22 1000 722
dataset_16_50k 47164 46643 8 23 1000 723
dataset_16_50k 11809 60770 8 24 1000 724
dataset_16_50k 22569 25983 8 25 1000 725
dataset_16_50k 29556 16021 8 26 1000 726
dataset_16_50k 48159 1843 8 27 1000 727
dataset_16_50k 19125 20816 8 28 1000 728
dataset_16_50k 12386 44723 8 29 1000 729
dataset_16_50k 41424 32543 8 30 1000 730
dataset_16_50k 24246 34796 8 31 1000 731
dataset_16_50k 5016 56756 8 32 1000 732
dataset_16_50k 1971 29661 8 33 1000 733
dataset_16_50k 16119 8523 8 34 1000 734
dataset_16_50k 2211 40126 8 35 1000 735
dataset_16_50k 23317 56188 8 36 1000 736
dataset_16_50k 868 62344 8 37 1000 737
dataset_16_50k 39682 11092 8 38 1000 738
dataset_16_50k 48781 31370 8 39 1000 739
dataset_16_50k 14293 23357 8 40 1000 740
dataset_16_50k 6790 3094 8 41 1000 741
dataset_16_50k 27696 28933 8 42 1000 742
dataset_16_50k 2692 35372 8 43 1000 743
dataset_16_50k 36321 17926 8 44 1000 744
dataset_16_50k 16821 36892 8 45 1000 745
dataset_16_50k 19603 41853 8 46 1000 746
dataset_16_50k 599 47034 8 47 1000 747
dataset_16_50k 36639 30334 8 48 1000 748
dataset_16_50k 32530 31472 8 49 1000 749
dataset_16_50k 36402 61267 8 50 1000 750
dataset_16_50k 3048 10928 8 51 1000 751
dataset_16_50k 46574 56822 8 52 1000 752
dataset_16_50k 22311 16219 8 53 1000 753
dataset_16_50k 33353 4391 8 54 1000 754
dataset_16_50k 15445 3807 8 55 1000 755
dataset_16_50k 37307 14746 8 56 1000 756
dataset_16_50k 7476 46820 8 57 1000 757
dataset_16_50k 14964 2158 8 58 1000 758
dataset_16_50k 44664 23462 8 59 1000 759
dataset_16_50k 25873 6305 8 60 1000 760
dataset_16_50k 19756 35024 8 61 1000 761
dataset_16_50k 32206 14541 8 62 1000 762
dataset_16_50k 17561 3762 8 63 1000 763
dataset_16_50k 48180 15326 8 64 1000 764
dataset_16_50k 10002 56557 8 65 1000 765
dataset_16_50k 20785 33145 8 66 1000 766
dataset_16_50k 37476 10455 8 67 1000 767
dataset_16_50k 1501 48953 8 68 1000 768
dataset_16_50k 25863 771 8 69 1000 769
dataset_16_50k 16970 52964 8 70 1000 770
dataset_16_50k 15800 44533 8 71 1000 771
dataset_16_50k 27827 9255 8 72 1000 772
dataset_16_50k 33001 462 8 73 1000 773
dataset_16_50k 40642 61105 8 74 1000 774
dataset_16_50k 21079 8413 8 75 1000 775
dataset_16_50k 37308 16857 8 76 1000 776
dataset_16_50k 11177 34502 8 77 1000 777
dataset_16_50k 37573 16020 8 78 1000 778
dataset_16_50k 2216 63706 8 79 1000 779
dataset_16_50k 39122 14427 8 80 1000 780
dataset_16_50k 9981 4107 8 81 1000 781
dataset_16_50k 25488 38466 8 82 1000 782
dataset_16_50k 1354 59480 8 83 1000 783
dataset_16_50k 9926 7808 8 84 1000 784
dataset_16_50k 16273 5272 8 85 1000 785
dataset_16_50k 22930 47208 8 86 1000 786
dataset_16_50k 43114 39323 8 87 1000 787
dataset_16_50k 20638 56374 8 88 1000 788
dataset_16_50k 29103 27543 8 89 1000 789
dataset_16_50k 2834 40428 8 90 1000 790
dataset_16_50k 40137 13225 8 91 1000 791
dataset_16_50k 19956 3908 8 92 1000 792
dataset_16_50k 19863 13636 8 93 1000 793
dataset_16_50k 48965 57286 8 94 1000 794
dataset_16_50k 27547 53425 8 95 1000 795
dataset_16_50k 47031 56706 8 96 1000 796
dataset_16_50k 25026 25935 8 97 1000 797
dataset_16_50k 30543 48019 8 98 1000 798
dataset_16_50k 15267 14717 8 99 1000 799
dataset_16_50k 32756 61678 9 0 1000 800
dataset_16_50k 4904 54073 9 1 1000 801
dataset_16_50k 25478 48719 9 2 1000 802
dataset_16_50k 17562 26957 9 3 1000 803
dataset_16_50k 403 46452 9 4 1000 804
dataset_16_50k 16635 57796 9 5 1000 805
dataset_16_50k 38839 2354 9 6 1000 806
dataset_16_50k 32788 52475 9 7 1000 807
dataset_16_50k 26930 40198 9 8 1000 808
dataset_16_50k 41265 7106 9 9 1000 809
dataset_16_50k 10891 32707 9 10 1000 810
dataset_16_50k 14918 64198 9 11 1000 811
dataset_16_50k 42168 52169 9 12 1000 812
dataset_16_50k 23866 12515 9 13 1000 813
dataset_16_50k 27314 45753 9 14 1000 814
dataset_16_50k 13421 6216 9 15 1000 815
dataset_16_50k 23201 25702 9 16 1000 816
dataset_16_50k 1010 29388 9 17 1000 817
dataset_16_50k 28166 1748 9 18 1000 818
dataset_16_50k 2356 24363 9 19 1000 819
dataset_16_50k 4991 18525 9 20 1000 820
dataset_16_50k 40148 12451 9 21 1000 821
dataset_16_50k 28323 60608 9 22 1000 822
dataset_16_50k 18306 48721 9 23 1000 823
dataset_16_50k 29676 43660 9 24 1000 824
dataset_16_50k 9163 55486 9 25 1000 825
dataset_16_50k 45603 13104 9 26 1000 826
dataset_16_50k 34269 42124 9 27 1000 827
dataset_16_50k 31053 18331 9 28 1000 828
dataset_16_50k 35382 10715 9 29 1000 829
dataset_16_50k 19671 34528 9 30 1000 830
dataset_16_50k 11727 58472 9 31 1000 831
dataset_16_50k 17914 18766 9 32 1000 832
dataset_16_50k 31531 3211 9 33 1000 833
dataset_16_50k 43123 5072 9 34 1000 834
dataset_16_50k 3294 29490 9 35 1000 835
dataset_16_50k 3744 15333 9 36 1000 836
dataset_16_50k 263 42832 9 37 1000 837
dataset_16_50k 3277 5838 9 38 1000 838
dataset_16_50k 8710 63784 9 39 1000 839
dataset_16_50k 24430 44011 9 40 1000 840
dataset_16_50k 32911 13469 9 41 1000 841
dataset_16_50k 1815 28772 9 42 1000 842
dataset_16_50k 28867 14306 9 43 1000 843
dataset_16_50k 44586 19726 9 44 1000 844
dataset_16_50k 2201 42128 9 45 1000 845
dataset_16_50k 27607 55025 9 46 1000 846
dataset_16_50k 29889 58214 9 47 1000 847
dataset_16_50k 3639 61343 9 48 1000 848
dataset_16_50k 12440 48261 9 49 1000 849
dataset_16_50k 34173 49861 9 50 1000 850
dataset_16_50k 6299 5198 9 51 1000 851
dataset_16_50k 15853 27076 9 52 1000 852
dataset_16_50k 34905 23990 9 53 1000 853
dataset_16_50k 22411 14305 9 54 1000 854
dataset_16_50k 33067 54254 9 55 1000 855
dataset_16_50k 750 62188 9 56 1000 856
dataset_16_50k 22103 37925 9 57 1000 857
dataset_16_50k 22923 53582 9 58 1000 858
dataset_16_50k 397 55093 9 59 1000 859
dataset_16_50k 24514 62347 9 60 1000 860
dataset_16_50k 9579 5016 9 61 1000 861
dataset_16_50k 27784 46313 9 62 1000 862
dataset_16_50k 7303 11809 9 63 1000 863
dataset_16_50k 25216 9278 9 64 1000 864
dataset_16_50k 44825 57034 9 65 1000 865
dataset_16_50k 46350 63478 9 66 1000 866
dataset_16_50k 2449 9172 9 67 1000 867
dataset_16_50k 33098 25513 9 68 1000 868
dataset_16_50k 13680 8805 9 69 1000 869
dataset_16_50k 14560 51794 9 70 1000 870
dataset_16_50k 19522 14532 9 71 1000 871
dataset_16_50k 6944 30824 9 72 1000 872
dataset_16_50k 28493 28202 9 73 1000 873
dataset_16_50k 43479 22209 9 74 1000 874
dataset_16_50k 13420 2357 9 75 1000 875
dataset_16_50k 12572 36772 9 76 1000 876
dataset_16_50k 21453 12248 9 77 1000 877
dataset_16_50k 48578 25226 9 78 1000 878
dataset_16_50k 44001 56391 9 79 1000 879
dataset_16_50k 39856 50664 9 80 1000 880
dataset_16_50k 1977 246 9 81 1000 881
dataset_16_50k 6045 42695 9 82 1000 882
dataset_16_50k 16889 46958 9 83 1000 883
dataset_16_50k 39983 25415 9 84 1000 884
dataset_16_50k 30471 7682 9 85 1000 885
dataset_16_50k 43074 36940 9 86 1000 886
dataset_16_50k 22232 17949 9 87 1000 887
dataset_16_50k 28925 2105 9 88 1000 888
dataset_16_50k 47534 64049 9 89 1000 889
dataset_16_50k 6778 44060 9 90 1000 890
dataset_16_50k 19099 7081 9 91 1000 891
dataset_16_50k 39689 22920 9 92 1000 892
dataset_16_50k 38109 60151 9 93 1000 893
dataset_16_50k 31459 2405 9 94 1000 894
dataset_16_50k 23947 17083 9 95 1000 895
dataset_16_50k 6835 62854 9 96 1000 896
dataset_16_50k 10888 45733 9 97 1000 897
dataset_16_50k 10490 5511 9 98 1000 898
dataset_16_50k 29676 6565 9 99 1000 899
dataset_16_50k 13593 58863 11 0 1000 900
dataset_16_50k 19927 5733 11 1 1000 901
dataset_16_50k 38802 6203 11 2 1000 902
dataset_16_50k 23558 26096 11 3 1000 903
dataset_16_50k 38615 50278 11 4 1000 904
dataset_16_50k 43014 47601 11 5 1000 905
dataset_16_50k 45093 48576 11 6 1000 906
dataset_16_50k 30036 34582 11 7 1000 907
dataset_16_50k 12581 8165 11 8 1000 908
dataset_16_50k 43904 37382 11 9 1000 909
dataset_16_50k 45310 32779 11 10 1000 910
dataset_16_50k 24023 39509 11 11 1000 911
dataset_16_50k 20694 36397 11 12 1000 912
dataset_16_50k 26009 55150 11 13 1000 913
dataset_16_50k 8596 52404 11 14 1000 914
dataset_16_50k 47758 31284 11 15 1000 915
dataset_16_50k 46323 64815 11 16 1000 916
dataset_16_50k 920 5845 11 17 1000 917
dataset_16_50k 998 6132 11 18 1000 918
dataset_16_50k 36333 43596 11 19 1000 919
dataset_16_50k 24981 49154 11 20 1000 920
dataset_16_50k 33276 22923 11 21 1000 921
dataset_16_50k 16447 13017 11 22 1000 922
dataset_16_50k 46424 28053 11 23 1000 923
dataset_16_50k 47172 35311 11 24 1000 924
dataset_16_50k 27405 65186 11 25 1000 925
dataset_16_50k 4626 14917 11 26 1000 926
dataset_16_50k 2544 13097 11 27 1000 927
dataset_16_50k 5369 31186 11 28 1000 928
dataset_16_50k 20786 43653 11 29 1000 929
dataset_16_50k 2086 61780 11 30 1000 930
dataset_16_50k 1065 33698 11 31 1000 931
dataset_16_50k 2452 45905 11 32 1000 932
dataset_16_50k 33930 3117 11 33 1000 933
dataset_16_50k 30252 11470 11 34 1000 934
dataset_16_50k 48491 10071 11 35 1000 935
dataset_16_50k 34631 1663 11 36 1000 936
dataset_16_50k 45231 39247 11 37 1000 937
dataset_16_50k 35722 20758 11 38 1000 938
dataset_16_50k 7510 47 11 39 1000 939
dataset_16_50k 13650 16869 11 40 1000 940
dataset_16_50k 24108 1210 11 41 1000 941
dataset_16_50k 9812 54473 11 42 1000 942
dataset_16_50k 15961 41038 11 43 1000 943
dataset_16_50k 16350 56713 11 44 1000 944
dataset_16_50k 41405 59133 11 45 1000 945
dataset_16_50k 46155 16786 11 46 1000 946
dataset_16_50k 26042 56901 11 47 1000 947
dataset_16_50k 4653 48196 11 48 1000 948
dataset_16_50k 13947 53047 11 49 1000 949
dataset_16_50k 8520 7789 11 50 1000 950
dataset_16_50k 42733 35979 11 51 1000 951
dataset_16_50k 37430 4244 11 52 1000 952
dataset_16_50k 23625 18627 11 53 1000 953
dataset_16_50k 4783 27388 11 54 1000 954
dataset_16_50k 12541 44009 11 55 1000 955
dataset_16_50k 30439 29716 11 56 1000 956
dataset_16_50k 15811 30656 11 57 1000 957
dataset_16_50k 10515 27492 11 58 1000 958
dataset_16_50k 35287 42201 11 59 1000 959
dataset_16_50k 281 8577 11 60 1000 960
dataset_16_50k 39380 63423 11 61 1000 961
dataset_16_50k 16376 44760 11 62 1000 962
dataset_16_50k 48423 24368 11 63 1000 963
dataset_16_50k 11787 49526 11 64 1000 964
dataset_16_50k 7136 61149 11 65 1000 965
dataset_16_50k 13242 52379 11 66 1000 966
dataset_16_50k 35549 48524 11 67 1000 967
dataset_16_50k 18974 62843 11 68 1000 968
dataset_16_50k 5452 39518 11 69 1000 969
dataset_16_50k 42475 29399 11 70 1000 970
dataset_16_50k 26898 61108 11 71 1000 971
dataset_16_50k 33696 19300 11 72 1000 972
dataset_16_50k 10315 7752 11 73 1000 973
dataset_16_50k 17657 11711 11 74 1000 974
dataset_16_50k 10290 15987 11 75 1000 975
dataset_16_50k 2103 25974 11 76 1000 976
dataset_16_50k 17502 1044 11 77 1000 977
dataset_16_50k 37154 21931 11 78 1000 978
dataset_16_50k 33969 44209 11 79 1000 979
dataset_16_50k 39122 59858 11 80 1000 980
dataset_16_50k 20580 32399 11 81 1000 981
dataset_16_50k 32274 33742 11 82 1000 982
dataset_16_50k 8688 44852 11 83 1000 983
dataset_16_50k 19938 12471 11 84 1000 984
dataset_16_50k 34755 2389 11 85 1000 985
dataset_16_50k 47005 64784 11 86 1000 986
dataset_16_50k 46014 12088 11 87 1000 987
dataset_16_50k 27825 25076 11 88 1000 988
dataset_16_50k 13367 62475 11 89 1000 989
dataset_16_50k 18220 59942 11 90 1000 990
dataset_16_50k 39462 18893 11 91 1000 991
dataset_16_50k 30687 22613 11 92 1000 992
dataset_16_50k 1889 56518 11 93 1000 993
dataset_16_50k 9247 48959 11 94 1000 994
dataset_16_50k 20688 17269 11 95 1000 995
dataset_16_50k 6716 6793 11 96 1000 996
dataset_16_50k 24209 8025 11 97 1000 997
dataset_16_50k 33789 3461 11 98 1000 998
dataset_16_50k 41213 43590 11 99 1000 999
dataset_16_50k 29579 38623 12 0 1000 1000
dataset_16_50k 33269 26650 12 1 1000 1001
dataset_16_50k 6086 50705 12 2 1000 1002
dataset_16_50k 31385 7551 12 3 1000 1003
dataset_16_50k 5919 9320 12 4 1000 1004
dataset_16_50k 40438 47747 12 5 1000 1005
dataset_16_50k 11072 55869 12 6 1000 1006
dataset_16_50k 14161 6693 12 7 1000 1007
dataset_16_50k 26126 3254 12 8 1000 1008
dataset_16_50k 10773 21578 12 9 1000 1009
dataset_16_50k 40484 16335 12 10 1000 1010
dataset_16_50k 31737 57330 12 11 1000 1011
dataset_16_50k 6498 11245 12 12 1000 1012
dataset_16_50k 7712 7058 12 13 1000 1013
dataset_16_50k 4492 49614 12 14 1000 1014
dataset_16_50k 41613 12313 12 15 1000 1015
dataset_16_50k 5654 24455 12 16 1000 1016
dataset_16_50k 38334 31859 12 17 1000 1017
dataset_16_50k 44447 16117 12 18 1000 1018
dataset_16_50k 4975 63815 12 19 1000 1019
dataset_16_50k 40038 43851 12 20 1000 1020
dataset_16_50k 42565 5466 12 21 1000 1021
dataset_16_50k 24687 59940 12 22 1000 1022
dataset_16_50k 47071 65397 12 23 1000 1023
dataset_16_50k 38316 47048 12 24 1000 1024
dataset_16_50k 38140 53630 12 25 1000 1025
dataset_16_50k 28504 50685 12 26 1000 1026
dataset_16_50k 1320 7267 12 27 1000 1027
dataset_16_50k 12776 48753 12 28 1000 1028
dataset_16_50k 8360 3001 12 29 1000 1029
dataset_16_50k 24311 44744 12 30 1000 1030
dataset_16_50k 34512 57115 12 31 1000 1031
dataset_16_50k 33792 4968 12 32 1000 1032
dataset_16_50k 13279 13416 12 33 1000 1033
dataset_16_50k 5982 13975 12 34 1000 1034
dataset_16_50k 9720 52804 12 35 1000 1035
dataset_16_50k 11098 64916 12 36 1000 1036
dataset_16_50k 3338 10026 12 37 1000 1037
dataset_16_50k 49490 53408 12 38 1000 1038
dataset_16_50k 21014 31955 12 39 1000 1039
dataset_16_50k 26772 3569 12 40 1000 1040
dataset_16_50k 43441 54723 12 41 1000 1041
dataset_16_50k 39562 14571 12 42 1000 1042
dataset_16_50k 28024 16395 12 43 1000 1043
dataset_16_50k 8734 35084 12 44 1000 1044
dataset_16_50k 35921 61948 12 45 1000 1045
dataset_16_50k 11265 5038 12 46 1000 1046
dataset_16_50k 26489 52654 12 47 1000 1047
dataset_16_50k 37099 6558 12 48 1000 1048
dataset_16_50k 47518 44586 12 49 1000 1049
dataset_16_50k 44384 25075 12 50 1000 1050
dataset_16_50k 19370 45718 12 51 1000 1051
dataset_16_50k 5064 3976 12 52 1000 1052
dataset_16_50k 19085 37603 12 53 1000 1053
dataset_16_50k 26846 2398 12 54 1000 1054
dataset_16_50k 49147 3366 12 55 1000 1055
dataset_16_50k 8066 17168 12 56 1000 1056
dataset_16_50k 15594 60599 12 57 1000 1057
dataset_16_50k 19650 18070 12 58 1000 1058
dataset_16_50k 41972 45745 12 59 1000 1059
dataset_16_50k 8955 26592 12 60 1000 1060
dataset_16_50k 13763 3288 12 61 1000 1061
dataset_16_50k 20731 20375 12 62 1000 1062
dataset_16_50k 20189 2828 12 63 1000 1063
dataset_16_50k 33746 32066 12 64 1000 1064
dataset_16_50k 37542 21689 12 65 1000 1065
dataset_16_50k 749 7945 12 66 1000 1066
dataset_16_50k 18900 33185 12 67 1000 1067
dataset_16_50k 42048 27782 12 68 1000 1068
dataset_16_50k 49078 16256 12 69 1000 1069
dataset_16_50k 29447 2171 12 70 1000 1070
dataset_16_50k 27022 57385 12 71 1000 1071
dataset_16_50k 26021 51586 12 72 1000 1072
dataset_16_50k 30786 37442 12 73 1000 1073
dataset_16_50k 41013 42370 12 74 1000 1074
dataset_16_50k 20012 16278 12 75 1000 1075
dataset_16_50k 17409 19319 12 76 1000 1076
dataset_16_50k 24263 27495 12 77 1000 1077
dataset_16_50k 34284 63484 12 78 1000 1078
dataset_16_50k 48081 45623 12 79 1000 1079
dataset_16_50k 43080 32857 12 80 1000 1080
dataset_16_50k 24969 58268 12 81 1000 1081
dataset_16_50k 27127 4487 12 82 1000 1082
dataset_16_50k 27388 62623 12 83 1000 1083
dataset_16_50k 1070 52829 12 84 1000 1084
dataset_16_50k 25524 30592 12 85 1000 1085
dataset_16_50k 36716 14430 12 86 1000 1086
dataset_16_50k 24820 19691 12 87 1000 1087
dataset_16_50k 42081 54831 12 88 1000 1088
dataset_16_50k 49669 46042 12 89 1000 1089
dataset_16_50k 10323 30985 12 90 1000 1090
dataset_16_50k 1414 31424 12 91 1000 1091
dataset_16_50k 45880 25153 12 92 1000 1092
dataset_16_50k 25108 50221 12 93 1000 1093
dataset_16_50k 48440 48264 12 94 1000 1094
dataset_16_50k 22128 45729 12 95 1000 1095
dataset_16_50k 29981 30627 12 96 1000 1096
dataset_16_50k 24175 56553 12 97 1000 1097
dataset_16_50k 26783 22145 12 98 1000 1098
dataset_16_50k 48598 8509 12 99 1000 1099
dataset_16_50k 49476 39288 13 0 1000 1100
dataset_16_50k 15736 24375 13 1 1000 1101
dataset_16_50k 24291 62249 13 2 1000 1102
dataset_16_50k 33125 47354 13 3 1000 1103
dataset_16_50k 43301 56143 13 4 1000 1104
dataset_16_50k 34788 38992 13 5 1000 1105
